Date,Open,High,Low,Close,Adj Close,Volume,compound,Count
2019-10-28,,,,,,,0.20595652173913043,23
2019-10-29,,,,,,,0.2717432432432433,74
2019-10-30,,,,,,,0.18512089552238806,67
2019-10-31,,,,,,,0.14814179104477612,68
2019-11-01,,,,,,,0.19768484848484846,66
2019-11-04,,,,,,,0.1590571428571428,77
2019-11-05,,,,,,,0.2446910112359552,90
2019-11-06,,,,,,,0.1702244186046511,86
2019-11-07,,,,,,,0.24699999999999997,93
2019-11-08,,,,,,,0.2400795180722892,84
2019-11-11,,,,,,,0.18401648351648364,91
2019-11-12,,,,,,,0.23178793103448286,116
2019-11-13,,,,,,,0.18255337423312876,165
2019-11-14,,,,,,,0.3077509316770187,161
2019-11-15,,,,,,,0.16095999999999996,71
2019-11-18,,,,,,,0.2903948717948717,79
2019-11-19,,,,,,,0.24320927835051553,98
2019-11-20,,,,,,,0.1843889763779527,127
2019-11-21,,,,,,,0.2377650000000001,101
2019-11-22,,,,,,,0.1914144444444444,90
2019-11-25,,,,,,,0.27823571428571425,70
2019-11-26,,,,,,,0.13916448598130843,107
2019-11-27,,,,,,,0.4290207792207792,77
2019-11-28,,,,,,,0.2900725274725274,91
2019-11-29,,,,,,,0.2776988372093024,86
2019-12-02,,,,,,,0.31459230769230767,105
2019-12-03,,,,,,,0.3361414414414415,111
2019-12-04,,,,,,,0.35000693069306926,101
2019-12-05,,,,,,,0.16218271604938267,82
2019-12-06,,,,,,,0.258878350515464,97
2019-12-09,,,,,,,0.15399027777777777,72
2019-12-10,,,,,,,0.23145454545454547,89
2019-12-11,,,,,,,0.2353291139240506,79
2019-12-12,,,,,,,0.14763246753246753,77
2019-12-13,,,,,,,0.2576491803278689,61
2019-12-16,,,,,,,0.16952897196261676,107
2019-12-17,,,,,,,0.22725300000000004,100
2019-12-18,,,,,,,0.26281200000000005,100
2019-12-19,,,,,,,0.2026114754098361,61
2019-12-20,,,,,,,0.29496136363636366,88
2019-12-23,,,,,,,0.18538651685393265,89
2019-12-24,,,,,,,0.2648277777777778,54
2019-12-25,,,,,,,0.23358518518518523,28
2019-12-26,,,,,,,0.33069803921568613,51
2019-12-27,,,,,,,-0.0018722222222222443,18
2019-12-30,,,,,,,0.12561818181818182,11
2019-12-31,,,,,,,0.2635932432432432,75
2020-01-01,,,,,,,0.37579230769230726,143
2020-01-02,,,,,,,0.31008936170212764,94
2020-01-03,,,,,,,0.21868028169014095,71
2020-01-06,,,,,,,0.19941862745098038,102
2020-01-07,,,,,,,0.15279780219780217,91
2020-01-08,,,,,,,0.23188793103448282,58
2020-01-09,,,,,,,0.15168400000000004,75
2020-01-10,,,,,,,0.016384210526315786,38
2020-01-13,,,,,,,0.41506754385964884,114
2020-01-14,,,,,,,0.47872462686567113,134
2020-01-15,,,,,,,0.14516336633663368,102
2020-01-16,,,,,,,0.39859446153845945,326
2020-01-17,,,,,,,0.3275329004328994,231
2020-01-20,,,,,,,0.1942656250000001,96
2020-01-21,,,,,,,0.3076929824561404,114
2020-01-22,,,,,,,0.216825,68
2020-01-23,,,,,,,0.11052803738317754,107
2020-01-24,483.0,483.0,483.0,483.0,483.0,0.0,0.12527789473684214,95
2020-01-27,,,,,,,0.2218166666666667,102
2020-01-28,,,,,,,0.11390000000000003,80
2020-01-29,,,,,,,0.04001338028169016,142
2020-01-30,,,,,,,0.23451264367816096,87
2020-01-31,,,,,,,0.3293367924528304,106
2020-02-03,,,,,,,0.24481549295774646,72
2020-02-04,,,,,,,0.1905888888888889,83
2020-02-05,,,,,,,0.25232428571428583,72
2020-02-06,,,,,,,0.13683928571428572,56
2020-02-07,,,,,,,0.12368857142857141,70
2020-02-10,,,,,,,0.21861750000000008,80
2020-02-11,,,,,,,0.2498642857142858,112
2020-02-12,,,,,,,0.20386562500000002,97
2020-02-13,,,,,,,0.17884716981132073,106
2020-02-14,,,,,,,0.14529772727272725,88
2020-02-17,,,,,,,0.09723450704225339,142
2020-02-18,,,,,,,0.1944896103896104,77
2020-02-19,,,,,,,0.19041583333333328,120
2020-02-20,,,,,,,0.2573494252873563,87
2020-02-21,,,,,,,0.21293157894736842,114
2020-02-24,,,,,,,0.33912500000000007,92
2020-02-25,,,,,,,0.30758901098901104,91
2020-02-26,,,,,,,0.12874,80
2020-02-27,,,,,,,-0.010223239436619711,142
2020-02-28,,,,,,,0.10263111111111108,90
2020-03-02,,,,,,,0.1373835616438356,73
2020-03-03,,,,,,,0.27683333333333343,124
2020-03-04,,,,,,,0.22245000000000006,114
2020-03-05,,,,,,,0.12603781512605042,119
2020-03-06,,,,,,,0.2265634408602152,93
2020-03-09,,,,,,,0.25307692307692303,78
2020-03-10,,,,,,,0.2056611111111111,108
2020-03-11,,,,,,,0.10213589743589745,78
2020-03-12,,,,,,,0.0644178082191781,74
2020-03-13,,,,,,,0.28132105263157897,76
2020-03-16,,,,,,,0.29130714285714304,141
2020-03-17,,,,,,,0.22655925925925918,162
2020-03-18,,,,,,,0.21908404255319147,94
2020-03-19,,,,,,,0.2684529411764706,51
2020-03-20,,,,,,,0.1536398058252427,103
2020-03-23,,,,,,,0.19976521739130443,71
2020-03-24,,,,,,,0.20858918918918923,74
2020-03-25,,,,,,,0.20484756097560974,82
2020-03-26,,,,,,,0.06878924731182796,93
2020-03-27,,,,,,,0.11160465116279071,86
2020-03-30,,,,,,,0.13823070175438604,114
2020-03-31,,,,,,,0.14595977011494252,87
2020-04-01,,,,,,,0.2893846774193546,124
2020-04-02,,,,,,,0.2381639175257732,98
2020-04-03,,,,,,,0.24094086956521737,116
2020-04-06,,,,,,,0.22927951807228908,84
2020-04-07,,,,,,,0.061936666666666654,120
2020-04-08,,,,,,,0.13446875,161
2020-04-09,,,,,,,0.16290096153846148,104
2020-04-10,,,,,,,0.14877878787878787,99
2020-04-13,,,,,,,0.13062434782608692,116
2020-04-14,,,,,,,0.14875413533834586,135
2020-04-15,,,,,,,0.1394736363636364,110
2020-04-16,,,,,,,0.23918029197080307,138
2020-04-17,,,,,,,0.20160898876404498,93
2020-04-20,,,,,,,0.265843,101
2020-04-21,,,,,,,0.21800183486238528,109
2020-04-22,,,,,,,0.11525547445255477,137
2020-04-23,,,,,,,0.2214093023255814,43
2020-04-24,,,,,,,0.21689058823529403,85
2020-04-27,,,,,,,0.20867938931297714,131
2020-04-28,,,,,,,0.12499892473118282,93
2020-04-29,,,,,,,0.2163989898989899,99
2020-04-30,,,,,,,0.2571650793650792,127
2020-05-01,,,,,,,0.24695217391304322,207
2020-05-04,,,,,,,0.2236448979591837,98
2020-05-05,,,,,,,0.11457377049180327,122
2020-05-06,,,,,,,0.1660256410256411,117
2020-05-07,,,,,,,0.21359243697479005,119
2020-05-08,,,,,,,0.22807961165048543,103
2020-05-11,,,,,,,0.1395714285714285,119
2020-05-12,,,,,,,0.3846672413793101,116
2020-05-13,,,,,,,0.4663968325791858,221
2020-05-14,,,,,,,0.3606709219858157,141
2020-05-15,,,,,,,0.1171329113924051,79
2020-05-18,,,,,,,0.28327777777777774,126
2020-05-19,,,,,,,0.24882476190476194,106
2020-05-20,,,,,,,0.18332755905511816,127
2020-05-21,,,,,,,0.20393177083333347,194
2020-05-22,,,,,,,0.20793313253012066,169
2020-05-25,,,,,,,0.17609894736842108,95
2020-05-26,,,,,,,0.2772753424657535,147
2020-05-27,,,,,,,0.18073333333333327,99
2020-05-28,,,,,,,0.22731206896551728,117
2020-05-29,,,,,,,0.38731472081218304,198
2020-06-01,,,,,,,0.23265526315789475,114
2020-06-02,,,,,,,0.27468055555555554,109
2020-06-03,,,,,,,0.10260373831775696,107
2020-06-04,,,,,,,0.19885350877192987,114
2020-06-05,,,,,,,0.21665045045045056,111
2020-06-08,,,,,,,0.14803448275862066,87
2020-06-09,,,,,,,0.151172,75
2020-06-10,,,,,,,0.22217611940298512,134
2020-06-11,,,,,,,0.2021863354037267,161
2020-06-12,,,,,,,0.20984905660377362,106
2020-06-15,,,,,,,-0.03658035714285712,169
2020-06-16,,,,,,,0.2947970297029704,102
2020-06-17,,,,,,,0.19306428571428577,112
2020-06-18,,,,,,,0.14330625000000005,96
2020-06-19,,,,,,,0.011093073593073495,232
2020-06-22,,,,,,,0.2020623188405797,138
2020-06-23,,,,,,,0.15179333333333328,135
2020-06-24,,,,,,,0.25987954545454534,176
2020-06-25,,,,,,,-0.14204782608695624,230
2020-06-26,,,,,,,-0.006327317073170729,206
2020-06-29,,,,,,,0.17614197530864195,81
2020-06-30,,,,,,,0.11252117647058822,85
2020-07-01,,,,,,,0.15673398692810458,153
2020-07-02,,,,,,,0.1579977011494253,87
2020-07-03,,,,,,,0.24713076923076918,104
2020-07-06,,,,,,,0.22239500000000004,60
2020-07-07,,,,,,,0.27766991150442477,114
2020-07-08,,,,,,,0.11015182481751827,137
2020-07-09,,,,,,,0.15637795275590555,127
2020-07-10,,,,,,,0.30433529411764704,119
2020-07-13,,,,,,,0.06185272727272729,110
2020-07-14,,,,,,,0.09097007874015749,128
2020-07-15,,,,,,,0.1369071428571429,42
2020-07-16,,,,,,,-0.005656451612903226,124
2020-07-17,,,,,,,0.08340526315789475,133
2020-07-20,,,,,,,0.2842113475177305,141
2020-07-21,,,,,,,0.3203035714285714,140
2020-07-22,,,,,,,0.2810132231404958,121
2020-07-23,,,,,,,0.25199203187250996,252
2020-07-24,,,,,,,0.2002756756756756,111
2020-07-27,,,,,,,0.11216964285714288,56
2020-07-28,,,,,,,0.24664829931972798,147
2020-07-29,,,,,,,0.11802578947368425,191
2020-07-30,,,,,,,0.22821465517241468,353
2020-07-31,,,,,,,0.36789411764705876,119
2020-08-03,,,,,,,0.2881321782178206,202
2020-08-04,,,,,,,0.1892811475409837,122
2020-08-05,,,,,,,0.18091916666666663,120
2020-08-06,,,,,,,0.261222807017544,171
2020-08-07,,,,,,,0.16422530120481926,83
2020-08-10,,,,,,,0.24920355029585786,170
2020-08-12,,,,,,,0.25095999999999996,180
2020-08-13,,,,,,,0.25677017543859626,172
2020-08-14,,,,,,,0.040814025974025954,390
2020-08-17,,,,,,,0.4102458620689641,290
2020-08-18,,,,,,,0.09125543859649121,285
2020-08-19,,,,,,,0.35352070063694147,315
2020-08-20,,,,,,,0.24382392638036812,163
2020-08-21,,,,,,,0.157334439834025,242
2020-08-24,,,,,,,0.018862121212121215,402
2020-08-25,,,,,,,0.09255235294117649,170
2020-08-26,,,,,,,0.08388526315789474,190
2020-08-27,,,,,,,0.19756645569620254,159
2020-08-28,,,,,,,0.1921761904761905,128
2020-08-31,,,,,,,0.14630486111111107,144
2020-09-01,,,,,,,0.23627088607594948,158
2020-09-02,,,,,,,0.22516583850931673,161
2020-09-03,,,,,,,0.24660548780487823,164
2020-09-04,,,,,,,0.02757846153846154,66
2020-09-07,,,,,,,0.2308927374301673,179
2020-09-08,,,,,,,0.24067530864197492,162
2020-09-09,,,,,,,0.2621980952380953,106
2020-09-10,,,,,,,0.14271923076923074,79
2020-09-11,,,,,,,0.23666814159292027,113
2020-09-14,,,,,,,0.2714994382022467,178
2020-09-15,,,,,,,0.3223571428571428,127
2020-09-16,,,,,,,0.2691931034482758,117
2020-09-17,,,,,,,0.2668603092783504,195
2020-09-18,,,,,,,0.21214932126696823,221
2020-09-21,,,,,,,0.447351086956522,185
2020-09-22,,,,,,,0.44286242424242417,165
2020-09-23,,,,,,,0.5118435714285718,141
2020-09-24,,,,,,,0.3294126666666667,151
2020-09-25,,,,,,,0.15041985294117644,136
2020-09-28,,,,,,,0.27810847457627114,177
2020-09-29,,,,,,,0.30075769230769234,209
2020-09-30,,,,,,,0.3038892561983469,121
2020-10-01,,,,,,,0.2835044776119402,134
2020-10-02,,,,,,,0.19187688172043024,186
2020-10-05,,,,,,,0.4115652173913044,69
2020-10-06,,,,,,,0.23381061946902643,115
2020-10-07,,,,,,,0.14498855421686743,169
2020-10-08,,,,,,,0.3132896907216489,194
2020-10-09,,,,,,,0.2906162499999998,80
2020-10-12,,,,,,,0.15892318840579703,207
2020-10-13,,,,,,,0.22665693069306914,203
2020-10-14,,,,,,,0.2293220779220779,154
2020-10-15,,,,,,,0.1591681818181818,132
2020-10-16,,,,,,,0.25355,153
2020-10-19,,,,,,,0.08007263513513513,299
2020-10-20,,,,,,,0.07753817567567571,298
2020-10-21,,,,,,,0.21882026143790845,153
2020-10-22,,,,,,,0.24125431034482772,116
2020-10-23,,,,,,,0.23300357142857145,112
2020-10-26,,,,,,,0.20035845070422534,142
2020-10-27,,,,,,,0.28775164835164846,92
2020-10-28,,,,,,,-0.027336464088397735,183
2020-10-29,,,,,,,-0.05055482233502534,197
2020-10-30,,,,,,,0.20673786407767,103
2020-11-02,,,,,,,0.2748884615384612,157
2020-11-03,,,,,,,0.14202941176470593,138
2020-11-04,,,,,,,0.1506333333333333,166
2020-11-05,,,,,,,0.24933178294573607,130
2020-11-06,,,,,,,0.22902616822429908,108
2020-11-09,,,,,,,0.2818595041322314,121
2020-11-10,,,,,,,0.2102504065040651,125
2020-11-11,,,,,,,0.134372131147541,122
2020-11-12,,,,,,,0.1521286821705427,129
2020-11-13,,,,,,,0.13038387096774195,125
2020-11-16,,,,,,,0.1878308943089431,124
2020-11-17,,,,,,,0.19269605263157902,152
2020-11-18,,,,,,,0.22698940397350986,151
2020-11-19,,,,,,,0.13058910256410267,156
2020-11-20,,,,,,,0.17300890410958905,146
2020-11-23,,,,,,,0.23370677966101688,118
2020-11-24,,,,,,,0.22188636363636366,110
2020-11-25,,,,,,,0.23234019607843137,102
2020-11-26,,,,,,,0.28210714285714283,112
2020-11-27,,,,,,,0.24526236559139786,93
2020-11-30,,,,,,,0.12022647058823531,102
2020-12-01,,,,,,,0.2812919463087247,149
2020-12-02,,,,,,,0.17976972477064218,109
2020-12-03,,,,,,,0.14075775862068965,116
2020-12-04,,,,,,,0.1473475806451613,124
2020-12-07,,,,,,,0.1002198113207547,106
2020-12-08,,,,,,,0.2304486725663717,113
2020-12-09,,,,,,,0.08240334728033478,240
2020-12-10,,,,,,,0.15167044334975371,204
2020-12-11,,,,,,,0.32465471698113196,159
2020-12-14,,,,,,,0.1763822033898306,119
2020-12-15,,,,,,,0.15604000000000004,145
2020-12-16,,,,,,,0.10345362318840584,138
2020-12-17,,,,,,,0.18705842696629194,271
2020-12-18,,,,,,,0.1929661016949152,178
2020-12-21,,,,,,,0.07223576642335766,137
2020-12-22,,,,,,,0.17688372093023266,129
2020-12-23,,,,,,,0.14006716417910445,144
2020-12-24,,,,,,,0.26614727272727273,111
2020-12-25,,,,,,,0.27830470588235307,85
2020-12-28,,,,,,,0.16516760563380278,71
2020-12-29,,,,,,,0.24759113924050638,79
2020-12-30,,,,,,,0.19967300000000002,100
2020-12-31,,,,,,,0.3461074468085108,94
2021-01-01,,,,,,,0.3248091666666664,120
2021-01-04,,,,,,,0.20799718309859155,71
2021-01-05,,,,,,,0.16398369565217397,92
2021-01-06,,,,,,,0.24983247863247868,118
2021-01-07,,,,,,,-0.0036404411764705776,136
2021-01-08,,,,,,,0.20775511363636368,176
2021-01-11,,,,,,,0.18873611111111122,146
2021-01-12,,,,,,,0.3521921686746986,166
2021-01-13,,,,,,,0.1429345070422535,142
2021-01-14,,,,,,,0.07830704225352116,142
2021-01-15,,,,,,,0.09263647798742139,160
2021-01-18,,,,,,,0.10457547169811318,106
2021-01-19,,,,,,,0.23969767441860462,88
2021-01-20,,,,,,,0.1751126865671641,134
2021-01-21,,,,,,,0.24285496183206112,133
2021-01-22,,,,,,,0.34191234567901213,163
2021-01-25,,,,,,,0.1739206896551724,116
2021-01-26,,,,,,,0.2382172413793104,116
2021-01-27,,,,,,,0.1039648936170213,189
2021-01-28,,,,,,,0.18886092715231786,151
2021-01-29,,,,,,,0.10936048780487805,206
2021-02-01,,,,,,,0.056925663716814165,113
2021-02-02,,,,,,,0.17709182389937111,159
2021-02-03,,,,,,,0.3277182481751822,137
2021-02-04,,,,,,,0.24265416666666648,144
2021-02-05,,,,,,,0.19774411764705882,68
2021-02-08,,,,,,,0.22947583333333335,120
2021-02-09,,,,,,,0.24732790697674426,86
2021-02-10,,,,,,,0.05800591397849464,187
2021-02-11,,,,,,,0.1651576576576576,112
2021-02-12,,,,,,,0.30567248322147644,149
2021-02-15,,,,,,,0.13482590361445776,166
2021-02-16,,,,,,,0.2035560975609756,123
2021-02-17,,,,,,,0.18413734939759036,168
2021-02-18,,,,,,,0.06954306930693072,202
2021-02-19,,,,,,,0.3249991071428572,113
2021-02-22,,,,,,,0.2508873015873017,126
2021-02-23,,,,,,,0.14232993197278918,148
2021-02-24,,,,,,,0.210716304347826,92
2021-02-25,,,,,,,0.24706354166666675,96
2021-02-26,,,,,,,0.1480278846153846,104
2021-03-01,,,,,,,0.2571406666666667,151
2021-03-02,,,,,,,0.1373295652173913,115
2021-03-03,,,,,,,0.13120532544378702,169
2021-03-04,,,,,,,0.18868654970760235,171
2021-03-05,,,,,,,0.1847456310679612,104
2021-03-08,,,,,,,0.15418703703703704,162
2021-03-09,,,,,,,0.2982104166666665,144
2021-03-10,,,,,,,0.35762800000000006,150
2021-03-11,,,,,,,0.15604969325153378,166
2021-03-12,,,,,,,0.20178348623853207,109
2021-03-15,,,,,,,0.1506905405405405,148
2021-03-16,,,,,,,0.13789999999999997,123
2021-03-17,,,,,,,0.09769999999999998,64
2021-03-18,,,,,,,0.22218194444444453,144
2021-03-19,,,,,,,0.12007741935483876,125
2021-03-22,,,,,,,0.17020260869565218,115
2021-03-23,,,,,,,0.2459666666666667,97
2021-03-24,,,,,,,0.16719333333333328,120
2021-03-25,,,,,,,0.08550731707317069,164
2021-03-26,,,,,,,0.10389358974358967,157
2021-03-29,,,,,,,0.24248625000000001,80
2021-03-30,,,,,,,0.22888602150537626,93
2021-03-31,,,,,,,0.2754646341463415,82
2021-04-01,,,,,,,0.17535804195804192,143
2021-04-02,,,,,,,0.14386331360946747,169
2021-04-05,,,,,,,0.2991877551020408,147
2021-04-06,,,,,,,0.4123031088082898,196
2021-04-07,,,,,,,0.40879790209790234,143
2021-04-08,,,,,,,0.3563849056603773,54
2021-04-09,,,,,,,0.10252173913043476,115
2021-04-12,,,,,,,0.21578493150684938,73
2021-04-13,,,,,,,0.16788585858585858,99
2021-04-14,,,,,,,0.2623217391304347,92
2021-04-15,,,,,,,0.25177125,80
2021-04-16,,,,,,,0.2973737226277371,138
2021-04-19,,,,,,,0.3216137614678899,109
2021-04-20,,,,,,,0.3979785425101206,247
2021-04-21,,,,,,,0.24792314049586786,121
2021-04-22,,,,,,,0.10293600000000001,75
2021-04-23,,,,,,,0.2830745098039215,51
